origen;name;banda1;banda2;banda3;banda4;detalle
cp;1;82.78424732;231.5724327;126.5585495;5294.576728;63
cp;1;117.4422752;296.6797389;159.4160104;5674.011673;63
cp;1;81.69673223;204.396425;116.0326287;4878.686347;63
cp;1;106.5997948;267.7678625;146.607908;4651.446714;63
cp;1;146.1656876;338.2456007;197.5421645;3711.117819;63
cp;1;94.901602;249.8027048;136.3309329;4521.859488;63
cp;1;91.08194243;235.9316649;122.8973941;4429.377263;63
cp;1;70.57508406;192.5540836;98.2881271;3820.33178;63
cp;1;111.7888827;381.0783369;207.9713528;4276.968532;63
cp;1;39.09566584;107.2841332;64.85868684;2653.902636;63
cp;1;133.768863;299.8925253;179.0964134;4945.996716;63
cp;1;159.6520558;366.9170654;224.7499643;5476.235725;63
cp;1;154.4926538;411.7070442;232.3850039;4633.587151;63
cp;1;121.4208757;376.4251208;229.5050984;4134.71878;63
cp;1;99.79600848;291.5214292;167.7771183;4107.824628;63
cp;1;94.89140355;258.8292631;143.7539957;3590.171336;63
cp;1;111.1474168;315.4415633;170.0516241;5061.935042;63
cp;1;130.1185904;360.6971142;206.8377947;4069.593764;63
cp;1;85.17886178;225.7092607;124.0949696;4105.087448;63
cp;1;187.0956486;523.4605968;302.2744626;5902.144972;63
cp;1;130.9075012;328.8203223;192.7098155;5083.185597;63
cp;1;160.092293;409.7221187;240.4416979;5431.302201;63
cp;1;111.2426832;305.5637188;171.3751781;5178.560783;63
cp;1;110.7551435;309.2969974;167.0100396;5375.213953;63
cp;1;106.271061;258.7411141;144.0698511;4430.471136;63
cp;1;137.9023968;310.3085504;200.3273167;3984.238915;63
cp;1;186.5629024;482.1456173;282.9994427;5155.186478;63
cp;1;163.7281129;493.1547927;309.4851979;4256.14613;63
cp;1;121.8593302;332.1399083;181.3828917;5086.123221;63
cp;1;101.9695659;355.998575;177.2845673;5320.086754;63
cp;1;83.09032884;262.2845823;140.3334912;5329.022377;63
cp;1;143.5416524;357.5228674;214.6596824;4187.309204;63
cp;1;161.166927;453.3725654;289.4528281;4360.297523;63
cp;1;119.7106318;346.2353645;198.6029382;4680.182062;63
cp;1;150.5807168;477.3461397;270.635875;5602.879359;63
cp;1;157.5603688;425.5447165;279.9055416;4489.245709;63
cp;1;240.4937799;619.8469423;431.4998856;3774.676279;63
cp;1;93.5288063;239.1352507;169.4136251;2985.383871;63
cp;1;121.5234304;347.4101961;241.5726561;3035.637303;63
cp;1;109.2892672;315.6659134;192.5509158;3303.496293;63
cp;1;132.8344531;375.2139197;213.8995897;4382.81586;63
cp;1;99.44944244;282.9499576;167.405642;3274.232631;63
cp;1;139.7423337;368.7570126;238.5570909;3049.182833;63
cp;1;143.6928544;397.25922;238.1573651;3771.064409;63
cp;1;109.6400012;293.3141113;183.7606638;3103.492295;63
cp;1;219.5666869;595.1999505;367.2880077;5044.063642;63
cp;1;136.3237888;402.2083761;236.9627874;3982.082861;63
cp;1;219.4534071;608.1006544;419.4163947;4669.765107;63
cp;1;158.4009868;455.6872249;303.9701405;3632.517289;63
cp;1;167.8693938;470.369379;309.9052853;3259.272349;63
cp;1;244.4796072;599.198829;415.4337115;3385.548139;63
cp;1;104.3451982;332.7463287;198.300653;3497.767381;63
cp;1;126.5148674;330.2475047;201.5057506;4109.102531;63
cp;1;218.4481215;535.4303761;411.7707306;4403.754042;63
cp;1;206.2737593;579.7276983;337.067998;4603.999756;63
cp;1;217.8234576;625.4883223;439.2420396;4048.452052;63
cp;1;174.6319257;543.7838943;326.9961221;4555.43722;63
cp;1;144.3360919;441.6876383;255.5136829;4272.611068;63
cp;1;192.6430868;542.389966;327.9639451;3836.353365;63
cp;1;109.2303787;373.0004164;199.5540272;4849.380738;63
cp;1;201.0976686;536.5491252;375.608235;4093.831763;63
cp;1;134.5643512;371.6029314;260.418664;2835.833151;63
cp;1;227.368761;628.2561874;373.9931877;4590.198234;63
cp;1;134.2468668;382.8774998;238.4867624;3751.255996;63
cp;1;134.5880389;420.831548;237.0490558;4188.690741;63
cp;1;78.0332081;191.4969802;110.2177439;3165.774654;63
cp;1;158.1203503;335.8903613;205.505207;4295.921052;63
cp;1;73.52043219;247.2633272;125.2053331;4643.000232;63
cp;1;96.79358645;339.9464937;177.5380131;4797.691017;63
cp;1;91.33452581;246.3000267;144.6136868;3074.954252;63
cp;1;131.5761361;356.3038739;216.7443369;4239.113525;63
cp;1;139.1816211;431.3947033;256.9267229;4642.416743;63
cp;1;103.0443598;326.662555;185.0683566;3891.275547;63
cp;1;76.64992545;260.4552183;136.1807939;4632.089623;63
cp;1;107.5953845;349.4369242;195.8105537;4083.95566;63
cp;1;178.4036672;499.0776883;289.4502352;4673.49463;63
cp;1;121.1912382;365.9014948;219.073352;4136.804702;63
cp;1;131.8913342;383.9136644;240.0600906;3932.245932;63
cp;1;93.21079348;297.929881;160.4508108;4401.383903;63
cp;1;168.0556577;478.0071637;283.3295356;4179.870374;63
cp;1;169.6053856;483.7394312;317.7366436;4294.34992;63
cp;1;159.8466356;432.2509536;255.8122624;4000.664377;63
cp;1;113.2817117;374.415246;205.5283926;4230.269886;63
cp;1;121.9826208;420.242583;225.3823462;4899.231453;63
cp;1;157.412687;379.6101084;222.0867187;4546.922852;63
cp;1;125.5386839;361.5379889;204.5934058;3506.257376;63
cp;1;146.6875483;386.9505879;231.4061898;3650.807421;63
cp;1;110.1870449;350.4396746;198.3511397;4527.074711;63
cp;1;80.33691176;240.0156873;137.2404627;3566.380984;63
cp;1;98.50271771;228.3435078;142.1343639;2846.567194;63
cp;1;122.6289039;401.2162234;217.8728101;4964.039388;63
cp;1;125.9854976;404.0030034;241.2738512;4033.5855;63
cp;1;133.0699249;387.1036652;219.4518721;3908.849145;63
cp;1;100.6035817;258.0491286;149.4919241;3374.527435;63
cp;1;133.294992;353.9152406;204.6558193;3867.951747;63
cp;1;156.6117303;530.9866548;304.1741724;5016.985703;63
cp;1;106.5762439;327.8389693;177.9655883;4857.632373;63
cp;1;140.9885181;432.0268319;242.7961033;5345.087576;63
cp;1;100.3502937;321.2792176;180.3897762;4068.580274;63
cp;1;227.0084475;608.0290592;536.8167911;3376.637818;104
cp;1;688.8208385;1355.168663;1411.043045;4187.854966;104
cp;1;530.0219943;1162.788976;1155.032134;4343.321543;104
cp;1;840.5371344;1668.220344;1573.251611;5188.855686;104
cp;1;361.4419837;806.3961044;722.7411538;4047.964435;104
cp;1;408.232167;896.0069771;875.3443543;3707.38302;104
cp;1;234.1653853;550.5882403;512.3098775;3067.166945;104
cp;1;260.7159415;607.2043883;509.6079328;3274.836567;104
cp;1;331.1367703;747.1200904;660.90865;3464.037202;104
cp;1;384.7756893;818.3224121;742.444851;3345.027006;104
cp;1;396.2930613;869.492654;800.9708408;3630.850128;104
cp;1;164.7311455;450.8634305;353.5466559;2933.381985;104
cp;1;286.931783;676.4279275;569.106322;4404.076368;104
cp;1;380.9752131;862.0938908;742.3187814;4580.408895;104
cp;1;194.3554183;442.0160833;363.2298207;3414.116685;104
cp;1;422.1792641;886.2278971;768.0669574;4940.535694;104
cp;1;312.3699517;682.9871512;575.7773306;3578.702011;104
cp;1;305.9515988;665.4523135;569.7399091;4007.207379;104
cp;1;304.8062991;646.784446;547.9831009;4151.332251;104
cp;1;269.1510275;640.7915007;550.4891291;3484.426894;104
cp;1;257.0297045;577.8269109;480.6868478;3210.374472;104
cp;1;333.7248295;727.080239;651.1483396;3882.441762;104
cp;1;316.3783446;665.206799;602.1469991;3556.01024;104
cp;1;247.6596265;570.0001495;503.8809227;2723.528118;104
cp;1;593.3667793;1258.791019;1203.443701;4602.951506;104
cp;1;331.4437301;706.1904711;638.8936207;3909.352263;104
cp;1;290.1547308;658.3054222;575.0453397;3266.799881;104
cp;1;344.0700293;735.2680023;648.4755897;4169.537785;104
cp;1;337.9937274;738.6823915;691.0416684;3370.425293;104
cp;1;447.8577316;900.9247077;866.2532115;3224.489236;104
cp;1;511.1026421;1009.840719;996.9434713;3575.318682;104
cp;1;456.2863986;892.0229202;876.7347769;3091.129911;104
cp;1;342.1784316;701.6291503;691.5656225;2859.911568;104
cp;1;392.8105941;829.0458517;778.9110989;3310.332614;104
cp;1;456.6625522;888.9619555;846.9523578;3630.213424;104
cp;1;387.3353929;760.1154733;666.2057935;3591.71166;104
cp;1;496.2122932;1009.94781;941.6774483;4117.761074;104
cp;1;301.173558;661.5944505;570.3073378;2900.611752;104
cp;1;339.3977936;745.8749397;671.5783655;2823.174815;104
cp;1;331.3357406;709.437893;690.4520681;3337.774103;104
cp;1;306.8011095;671.102128;585.2481871;3514.385769;104
cp;1;461.0595986;951.2158767;883.7640179;3967.221754;104
cp;1;375.389575;775.9031081;770.9050005;3197.314972;104
cp;1;290.4782632;665.0628523;592.8387796;2832.43379;104
cp;1;412.636136;849.1612503;846.2972367;3132.303102;104
cp;1;339.4555145;727.6429937;689.3942379;3122.739789;104
cp;1;411.5184293;858.0731697;830.4069339;3304.055441;104
cp;1;566.2996266;1192.245497;1146.725527;5133.67505;104
cp;1;385.8651427;771.6655782;732.9012731;2978.867253;104
cp;1;439.144377;901.521054;862.9996592;3497.15447;104
cp;1;524.609327;1065.922778;972.0657217;3748.619439;104
cp;1;331.7269789;668.0091118;638.1492891;2600.26481;104
cp;1;428.4233505;829.1557709;867.534911;2977.719585;104
cp;1;376.0054572;811.0336566;700.2686473;4270.933401;109
cp;1;591.6337988;1195.630078;1058.457584;5236.921231;109
cp;1;502.4388374;1079.471363;1101.868442;4317.608204;109
cp;1;474.0592151;944.6026681;993.5791994;3159.548666;109
cp;1;324.7809811;704.2402534;676.1632114;2888.305989;109
cp;1;367.065663;748.8920932;727.3863443;2496.590186;109
cp;1;570.4481194;1191.512218;1245.701456;4360.706485;109
cp;1;570.2889568;1132.2437;1173.490214;4045.149886;109
cp;1;492.5100916;1006.01525;1035.538579;3926.29882;109
cp;1;226.6529743;527.4554459;497.6947525;2814.623412;109
cp;1;330.991705;679.7700898;733.9648269;3041.913652;109
cp;1;354.1371421;704.3770083;767.5946617;2981.682117;109
cp;1;507.5119321;1028.876191;1140.480075;3651.227613;109
cp;1;366.2773122;825.8574189;728.3534893;4193.937104;109
cp;1;232.7358451;560.1683615;503.2241671;3711.076951;109
cp;1;250.8759936;587.0945628;571.0550241;3143.025012;109
cp;1;334.3547254;726.0404056;679.5488019;3029.21878;109
cp;1;320.9664854;724.4863992;693.9780018;2952.805885;109
cp;1;487.4202024;1001.125148;1071.103046;3668.078076;109
cp;1;420.6994655;883.4335965;928.2667925;3699.605143;109
cp;1;342.6861811;762.5801062;735.0688096;3468.355138;109
cp;1;622.1765258;1228.260164;1285.418257;4349.874137;109
cp;1;437.5075865;950.2730883;914.8477076;3988.092016;109
cp;1;607.9980862;1224.575247;1281.339806;4444.995353;109
cp;1;471.0094918;1003.698844;980.289752;4089.217017;109
cp;1;637.2332334;1270.60685;1335.64603;4375.925868;109
cp;1;668.5504967;1317.07119;1409.192246;4626.495374;109
cp;1;288.7471161;620.6448334;632.1170824;2505.110937;109
cp;1;500.5515239;1043.551195;1102.422947;3542.976433;109
cp;1;295.7423847;662.7958391;651.9459235;2838.275998;109
cp;1;342.7767447;746.4746481;680.7104884;3223.083793;109
cp;1;372.4417063;780.5456885;742.7794999;3599.096646;109
cp;1;437.7614955;834.1822757;926.002478;2964.349428;109
cp;1;210.7987596;443.8794257;438.8147021;2031.60177;109
cp;1;487.9341977;939.5873351;977.8345829;3121.822042;109
cp;1;344.7531849;739.7089109;742.5445791;2834.025776;109
cp;1;473.3628143;937.4875416;993.9263487;3438.890041;109
cp;1;277.6436995;586.4089695;627.7553744;2470.630045;109
cp;1;328.6890129;719.63646;665.2492195;2672.410667;109
cp;1;388.6591802;846.9614966;780.1245473;3009.530147;109
cp;1;439.1479;838.405256;904.3321873;2990.330231;109
cp;1;518.1682105;980.3542459;1063.374154;3193.340872;109
cp;1;319.8555988;653.0296429;661.4027144;2446.31656;109
cp;1;432.9575278;868.0690182;911.7552691;2849.348251;109
cp;1;354.3881227;712.4013293;733.5081359;3133.856722;109
